is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,market_segment,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,booking_changes,deposit_type,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests,guest_group_type,guest_origin
0,83,2016,February,28,2,1,2,2.0,0,BB,Offline TA/TO,0,0,0,F,0,No Deposit,0,129.5,0,0,Family,Foreign
0,98,2016,February,25,2,4,2,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,50.33,0,0,Couples,Foreign
0,115,2016,February,27,2,2,2,0.0,0,BB,Offline TA/TO,0,0,0,A,2,No Deposit,0,86.0,0,0,Couples,Foreign
0,115,2016,February,27,2,2,1,0.0,0,BB,Offline TA/TO,0,0,0,A,1,No Deposit,0,76.0,0,0,Solo,Foreign
0,115,2016,February,27,2,2,1,0.0,0,BB,Offline TA/TO,0,0,0,A,1,No Deposit,0,76.0,0,0,Solo,Foreign
0,0,2016,February,29,1,1,1,0.0,0,BB,Complementary,0,0,0,A,1,No Deposit,0,3.0,0,0,Solo,Foreign
0,18,2016,February,28,2,1,1,0.0,0,HB,Online TA,0,0,0,D,0,No Deposit,0,145.0,0,1,Solo,Foreign
0,21,2016,March,1,0,1,2,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,64.8,0,0,Couples,Foreign
0,116,2016,February,28,2,1,1,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,76.0,0,0,Solo,Foreign
0,116,2016,February,28,2,1,1,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,75.0,0,0,Solo,Foreign
0,116,2016,February,28,2,1,1,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,76.0,0,0,Solo,Foreign
0,118,2016,March,1,0,1,2,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,86.0,0,0,Couples,Foreign
0,11,2016,March,1,0,2,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,75.92,0,1,Couples,Foreign
0,39,2016,February,28,2,2,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,72.2,0,1,Couples,Foreign
0,17,2016,February,27,2,3,2,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,46.4,0,0,Couples,Foreign
0,0,2016,March,2,0,1,1,0.0,0,SC,Offline TA/TO,0,0,0,A,0,No Deposit,0,84.0,0,0,Solo,Foreign
0,9,2016,March,2,0,1,1,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,69.0,0,0,Solo,Foreign
0,5,2016,March,2,0,1,1,0.0,0,BB,Aviation,0,0,0,A,0,No Deposit,0,91.0,0,0,Solo,Foreign
0,7,2016,March,2,0,1,1,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,86.0,0,1,Solo,Foreign
0,0,2016,March,2,0,1,1,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,89.0,0,0,Solo,Foreign
0,1,2016,March,2,0,1,1,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,104.0,1,2,Solo,Foreign
0,21,2016,March,1,0,2,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,104.05,0,0,Couples,Foreign
0,21,2016,March,1,0,2,3,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,142.0,0,2,Family,Foreign
0,115,2016,February,27,2,3,1,0.0,0,BB,Offline TA/TO,0,0,0,A,1,No Deposit,0,76.0,0,0,Solo,Foreign
0,0,2016,March,2,0,1,2,0.0,0,BB,Groups,0,0,0,A,0,No Deposit,0,101.0,0,0,Couples,Foreign
0,7,2016,February,28,2,2,2,0.0,0,BB,Offline TA/TO,0,0,0,A,2,No Deposit,0,87.0,0,0,Couples,Foreign
0,7,2016,February,29,1,2,3,0.0,0,HB,Online TA,0,0,0,D,0,No Deposit,0,193.0,0,2,Family,Foreign
0,1,2016,March,2,0,1,1,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,0.0,0,0,Solo,Foreign
0,116,2016,February,28,2,2,1,0.0,0,BB,Offline TA/TO,0,0,0,A,1,No Deposit,0,75.75,0,0,Solo,Foreign
0,115,2016,February,27,2,3,1,0.0,0,BB,Offline TA/TO,0,0,0,A,1,No Deposit,0,76.0,0,0,Solo,Foreign
0,115,2016,February,27,2,3,1,0.0,0,BB,Offline TA/TO,0,0,0,A,1,No Deposit,0,75.0,0,0,Solo,Foreign
0,115,2016,February,27,2,3,1,0.0,0,BB,Offline TA/TO,0,0,0,A,1,No Deposit,0,76.0,0,0,Solo,Foreign
0,39,2016,February,29,1,2,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,60.1,0,0,Couples,Foreign
0,45,2016,February,29,1,2,1,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,76.3,0,0,Solo,Foreign
0,116,2016,February,28,2,2,1,0.0,0,BB,Offline TA/TO,0,0,0,A,1,No Deposit,0,76.0,0,0,Solo,Foreign
0,46,2016,February,26,2,4,2,0.0,0,BB,Direct,0,0,0,A,2,No Deposit,0,59.4,0,0,Couples,Foreign
0,116,2016,February,28,2,2,1,0.0,0,BB,Offline TA/TO,0,0,0,A,1,No Deposit,0,0.0,0,0,Solo,Foreign
0,8,2016,March,1,0,2,1,0.0,0,BB,Offline TA/TO,0,0,0,A,1,No Deposit,0,56.0,0,0,Solo,Foreign
0,8,2016,March,1,0,2,1,0.0,0,BB,Offline TA/TO,0,0,0,A,1,No Deposit,0,56.0,0,0,Solo,Foreign
0,18,2016,February,28,2,2,3,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,130.0,0,2,Family,Foreign
0,16,2016,February,27,2,3,2,0.0,0,HB,Online TA,0,0,0,D,2,No Deposit,0,148.0,0,1,Couples,Foreign
0,39,2016,February,28,2,2,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,72.2,0,0,Couples,Foreign
0,117,2016,February,29,1,2,1,0.0,0,BB,Offline TA/TO,0,0,0,A,1,No Deposit,0,76.0,0,0,Solo,Foreign
0,1,2016,February,29,1,2,1,0.0,0,BB,Offline TA/TO,0,0,0,A,1,No Deposit,0,76.0,0,0,Solo,Foreign
0,117,2016,February,29,1,2,1,0.0,0,BB,Offline TA/TO,0,0,0,A,2,No Deposit,0,76.0,0,0,Solo,Foreign
0,5,2016,March,1,0,3,1,0.0,0,BB,Groups,0,0,0,A,0,No Deposit,0,51.0,0,0,Solo,Foreign
0,8,2016,March,1,0,3,1,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,56.0,0,0,Solo,Foreign
0,8,2016,March,1,0,3,1,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,56.0,0,0,Solo,Foreign
0,0,2016,March,3,0,1,1,0.0,0,BB,Groups,0,0,0,A,0,No Deposit,0,90.0,0,0,Solo,Foreign
0,0,2016,March,3,0,1,1,0.0,0,BB,Groups,0,0,0,A,0,No Deposit,0,90.0,0,0,Solo,Foreign
0,7,2016,March,2,0,2,1,0.0,0,BB,Offline TA/TO,0,0,0,A,1,No Deposit,0,65.0,0,0,Solo,Foreign
0,13,2016,February,29,1,3,2,0.0,0,HB,Online TA,0,0,0,A,1,No Deposit,0,114.55,0,0,Couples,Foreign
0,3,2016,March,3,0,1,1,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,104.0,1,0,Solo,Foreign
0,15,2016,February,29,1,3,2,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,85.55,0,1,Couples,Foreign
0,5,2016,February,28,2,3,2,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,120.6,0,1,Couples,Foreign
0,3,2016,March,3,0,1,1,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,95.0,0,0,Solo,Foreign
0,6,2016,March,2,0,2,1,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,80.0,0,1,Solo,Foreign
0,13,2016,February,28,2,3,1,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,118.0,0,0,Solo,Foreign
0,9,2016,March,1,0,3,1,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,71.84,0,1,Solo,Foreign
0,2,2016,March,3,0,1,1,0.0,0,BB,Corporate,0,0,0,A,0,No Deposit,0,79.0,0,0,Solo,Foreign
0,1,2016,March,3,0,1,1,0.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,89.0,0,0,Solo,Foreign
0,0,2016,March,3,0,1,1,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,89.0,0,0,Solo,Foreign
0,53,2016,February,27,2,4,2,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,61.5,0,1,Couples,Foreign
0,86,2016,March,2,0,2,2,1.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,60.0,0,1,Family,Foreign
0,13,2016,February,29,1,3,2,0.0,0,HB,Online TA,0,0,0,A,1,No Deposit,0,107.8,0,0,Couples,Foreign
0,35,2016,March,2,0,2,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,92.9,0,1,Couples,Foreign
0,11,2016,March,4,0,2,2,0.0,0,SC,Direct,0,0,0,A,0,No Deposit,0,93.0,0,0,Couples,Foreign
0,27,2016,February,28,2,3,3,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,130.92,0,1,Family,Foreign
0,29,2016,March,1,0,3,2,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,57.0,0,0,Couples,Foreign
0,24,2016,February,29,1,3,2,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,45.5,0,0,Couples,Foreign
0,6,2016,March,2,0,2,1,0.0,0,BB,Groups,0,0,0,A,0,No Deposit,0,51.0,0,0,Solo,Foreign
0,15,2016,March,3,0,1,2,0.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,91.0,0,2,Couples,Foreign
0,9,2016,March,2,0,2,1,0.0,0,BB,Offline TA/TO,0,0,0,A,1,No Deposit,0,56.0,0,0,Solo,Foreign
0,3,2016,February,29,1,3,2,1.0,0,BB,Online TA,0,0,0,F,0,No Deposit,0,183.0,0,1,Family,Foreign
0,3,2016,February,29,1,3,2,2.0,0,BB,Online TA,0,0,0,F,0,No Deposit,0,189.75,0,0,Family,Foreign
0,0,2016,March,3,0,1,1,0.0,0,BB,Groups,0,0,0,A,0,No Deposit,0,89.0,0,0,Solo,Foreign
0,29,2016,March,4,0,1,1,0.0,0,SC,Online TA,0,0,0,A,1,No Deposit,0,72.1,0,0,Solo,Foreign
0,17,2016,March,4,0,1,2,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,108.0,0,0,Couples,Foreign
0,37,2016,March,1,0,4,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,73.1,0,2,Couples,Foreign
0,42,2016,March,2,0,3,2,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,69.22,0,0,Couples,Foreign
0,5,2016,March,1,0,4,1,0.0,0,BB,Groups,0,0,0,A,1,No Deposit,0,51.0,0,0,Solo,Foreign
0,1,2016,March,1,0,4,2,1.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,119.0,0,1,Family,Foreign
0,6,2016,March,4,0,1,3,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,140.0,0,0,Family,Foreign
0,54,2016,March,1,0,4,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,49.43,0,0,Couples,Foreign
0,3,2016,March,2,0,3,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,79.77,0,1,Couples,Foreign
0,49,2016,March,2,0,3,2,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,89.3,0,1,Couples,Foreign
0,2,2016,March,2,0,3,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,101.0,0,1,Couples,Foreign
0,15,2016,March,1,0,4,2,0.0,0,BB,Offline TA/TO,0,0,0,D,0,No Deposit,0,54.5,0,0,Couples,Foreign
0,12,2016,March,2,0,3,3,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,133.33,0,0,Family,Foreign
0,4,2016,February,28,2,4,2,0.0,0,BB,Offline TA/TO,0,0,0,D,0,No Deposit,0,80.2,0,0,Couples,Foreign
0,3,2016,March,2,0,3,2,2.0,0,BB,Online TA,0,0,0,F,0,No Deposit,0,183.0,0,0,Family,Foreign
0,31,2016,March,3,0,2,2,0.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,73.1,0,0,Couples,Foreign
0,13,2016,March,2,0,3,2,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,86.8,0,1,Couples,Foreign
0,2,2016,March,4,0,1,2,0.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,101.0,0,0,Couples,Foreign
0,21,2016,March,4,0,1,2,0.0,0,HB,Online TA,0,0,0,A,0,No Deposit,0,131.0,0,0,Couples,Foreign
0,23,2016,March,2,0,4,2,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,85.0,0,0,Couples,Foreign
0,30,2016,March,2,0,4,3,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,117.3,0,1,Family,Foreign
0,15,2016,March,3,0,3,2,2.0,0,HB,Online TA,0,0,0,F,1,No Deposit,0,242.33,0,2,Family,Foreign
0,115,2016,February,29,1,5,2,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,102.33,0,1,Couples,Foreign
0,24,2016,March,3,0,3,2,0.0,0,HB,Offline TA/TO,0,0,0,A,0,No Deposit,0,117.0,0,0,Couples,Foreign
0,1,2016,March,5,0,1,2,0.0,0,SC,Online TA,0,0,0,A,2,No Deposit,0,98.0,0,0,Couples,Foreign
0,22,2016,March,3,0,3,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,84.33,0,0,Couples,Foreign
0,56,2016,March,3,0,3,2,0.0,0,BB,Groups,0,0,0,A,0,No Deposit,0,72.0,0,0,Couples,Foreign
0,56,2016,March,3,0,3,2,0.0,0,BB,Groups,0,0,0,A,0,No Deposit,0,72.0,0,0,Couples,Foreign
0,57,2016,March,4,0,2,3,0.0,0,BB,Groups,0,0,0,A,0,No Deposit,0,103.0,0,1,Family,Foreign
0,9,2016,March,3,0,3,3,0.0,0,BB,Groups,0,0,0,A,0,No Deposit,0,102.0,0,1,Family,Foreign
0,10,2016,March,1,0,5,2,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,118.8,0,0,Couples,Foreign
0,0,2016,March,5,0,1,2,0.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,118.0,0,0,Couples,Foreign
0,40,2016,March,4,0,2,3,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,126.3,0,2,Family,Foreign
0,6,2016,February,28,2,5,2,0.0,0,BB,Offline TA/TO,0,0,0,D,0,No Deposit,0,80.2,0,0,Couples,Foreign
0,84,2016,March,3,0,3,2,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,38.67,0,0,Couples,Foreign
0,33,2016,March,5,0,1,3,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,117.3,0,1,Family,Foreign
0,316,2016,May,26,0,3,2,0.0,0,BB,Groups,0,0,1,A,0,No Deposit,0,110.0,0,0,Couples,Foreign
0,15,2016,December,5,1,3,2,0.0,0,BB,Online TA,1,0,2,D,0,No Deposit,0,96.9,0,0,Couples,Foreign
0,26,2016,March,1,0,5,2,0.0,0,HB,Online TA,0,0,0,A,1,No Deposit,0,90.44,0,0,Couples,Foreign
0,38,2016,March,4,0,2,2,0.0,0,BB,Offline TA/TO,0,0,0,B,1,No Deposit,0,73.1,0,0,Couples,Foreign
0,38,2016,March,4,0,2,2,1.0,0,BB,Offline TA/TO,0,0,0,B,1,No Deposit,0,97.1,0,1,Family,Foreign
0,39,2016,March,4,0,2,1,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,77.5,0,1,Solo,Foreign
0,103,2016,March,3,0,3,2,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,61.5,0,1,Couples,Foreign
0,103,2016,March,3,0,3,2,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,61.5,0,2,Couples,Foreign
0,93,2016,March,4,0,2,2,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,60.0,0,1,Couples,Foreign
0,15,2016,March,4,0,2,3,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,135.0,0,2,Family,Foreign
0,54,2016,March,4,0,2,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,80.3,0,0,Couples,Foreign
0,4,2016,March,5,0,1,2,0.0,0,HB,Online TA,0,0,0,D,0,No Deposit,0,156.0,0,1,Couples,Foreign
0,30,2016,March,4,0,2,2,0.0,0,BB,Online TA,0,0,0,A,2,No Deposit,0,88.4,0,0,Couples,Foreign
0,22,2016,March,4,0,2,2,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,87.0,0,0,Couples,Foreign
0,10,2016,March,2,0,4,2,1.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,76.75,0,0,Family,Foreign
0,30,2016,March,4,0,2,2,0.0,0,BB,Online TA,0,0,0,D,1,No Deposit,0,116.3,0,1,Couples,Foreign
0,38,2016,March,5,0,1,1,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,67.6,0,1,Solo,Foreign
0,0,2016,March,4,0,2,1,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,116.0,0,0,Solo,Foreign
0,57,2016,March,4,0,2,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,80.3,0,0,Couples,Foreign
0,3,2016,March,4,0,2,1,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,107.0,0,0,Solo,Foreign
0,26,2016,March,3,0,3,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,67.87,0,0,Couples,Foreign
0,30,2016,March,4,0,2,1,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,77.5,0,0,Solo,Foreign
0,37,2016,March,5,0,1,2,1.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,100.1,0,2,Family,Foreign
0,38,2016,March,3,0,3,2,0.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,87.71,0,1,Couples,Foreign
0,38,2016,March,3,0,3,2,0.0,0,BB,Corporate,0,0,0,A,0,No Deposit,0,87.71,0,1,Couples,Foreign
0,38,2016,March,3,0,3,2,0.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,87.71,0,1,Couples,Foreign
0,38,2016,March,3,0,3,1,0.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,67.75,0,0,Solo,Foreign
0,0,2016,March,5,0,1,1,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,97.0,0,0,Solo,Foreign
0,32,2016,March,4,0,2,2,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,105.4,0,2,Couples,Foreign
0,0,2016,March,2,0,4,1,0.0,0,BB,Groups,0,0,0,A,0,No Deposit,0,99.0,0,0,Solo,Foreign
0,1,2016,March,1,0,5,2,1.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,128.0,1,2,Family,Foreign
0,31,2016,March,2,0,4,3,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,117.3,0,1,Family,Foreign
0,4,2016,March,7,1,3,2,0.0,0,HB,Offline TA/TO,0,0,1,A,0,No Deposit,0,106.0,0,0,Couples,Foreign
0,4,2016,March,7,1,3,1,0.0,0,HB,Offline TA/TO,0,0,1,A,1,No Deposit,0,88.0,0,0,Solo,Foreign
0,0,2016,March,4,0,2,2,0.0,0,BB,Offline TA/TO,0,0,0,A,1,No Deposit,0,102.0,0,0,Couples,Foreign
0,49,2016,March,2,1,4,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,65.75,0,0,Couples,Foreign
0,51,2016,March,3,1,3,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,65.75,0,1,Couples,Foreign
0,41,2016,March,4,1,2,2,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,65.0,0,0,Couples,Foreign
0,3,2016,March,6,1,0,1,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,96.0,0,0,Solo,Foreign
0,4,2016,March,6,1,0,2,0.0,0,BB,Groups,0,0,0,A,1,No Deposit,0,82.0,0,0,Couples,Foreign
0,21,2016,March,5,1,1,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,86.0,0,1,Couples,Foreign
0,4,2016,March,6,1,0,2,0.0,0,BB,Direct,0,0,0,A,1,No Deposit,0,82.0,0,0,Couples,Foreign
0,4,2016,March,6,1,0,2,0.0,0,BB,Groups,0,0,0,A,0,No Deposit,0,82.0,0,0,Couples,Foreign
0,31,2016,March,3,1,3,3,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,117.3,0,0,Family,Foreign
0,29,2016,March,4,1,2,2,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,87.0,0,0,Couples,Foreign
0,5,2016,March,6,1,0,1,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,97.0,0,0,Solo,Foreign
0,39,2016,March,3,1,3,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,83.9,0,1,Couples,Foreign
0,46,2016,March,4,1,2,2,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,98.3,1,1,Couples,Foreign
0,52,2016,March,6,1,0,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,80.3,0,1,Couples,Foreign
0,78,2016,March,3,1,3,2,1.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,60.0,0,2,Family,Foreign
0,29,2016,March,2,1,4,2,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,87.0,0,0,Couples,Foreign
0,35,2016,March,3,1,3,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,83.9,0,1,Couples,Foreign
0,10,2016,March,6,1,0,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,93.0,0,0,Couples,Foreign
0,56,2016,March,3,1,3,2,0.0,0,BB,Groups,0,0,0,A,0,No Deposit,0,72.0,0,0,Couples,Foreign
0,91,2016,March,4,1,2,2,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,40.67,0,0,Couples,Foreign
0,56,2016,March,2,1,4,2,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,55.38,0,0,Couples,Foreign
0,58,2016,March,2,1,4,2,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,61.5,0,0,Couples,Foreign
0,16,2016,March,4,1,2,2,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,69.35,0,1,Couples,Foreign
0,29,2016,March,4,1,2,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,89.93,0,0,Couples,Foreign
0,57,2016,March,4,1,2,2,0.0,0,BB,Groups,0,0,0,A,0,No Deposit,0,70.0,0,0,Couples,Foreign
0,33,2016,March,5,1,1,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,83.9,0,0,Couples,Foreign
0,53,2016,March,6,1,0,2,1.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,91.48,0,1,Family,Foreign
0,31,2016,March,4,1,2,2,1.0,0,SC,Online TA,0,0,0,A,1,No Deposit,0,53.19,0,1,Family,Foreign
0,16,2016,March,4,1,2,3,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,89.44,0,1,Family,Foreign
0,26,2016,March,2,1,4,2,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,87.0,0,0,Couples,Foreign
0,116,2016,February,28,3,5,1,0.0,0,BB,Offline TA/TO,0,0,0,A,3,No Deposit,0,90.38,0,0,Solo,Foreign
0,93,2016,March,5,2,1,2,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,60.0,0,0,Couples,Foreign
0,5,2016,March,1,2,5,1,0.0,0,BB,Groups,0,0,0,A,0,No Deposit,0,51.0,0,0,Solo,Foreign
0,6,2016,March,1,2,5,2,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,70.0,0,0,Couples,Foreign
0,9,2016,March,7,1,0,1,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,90.0,0,1,Solo,Foreign
0,33,2016,March,5,2,1,2,0.0,0,BB,Online TA,0,0,0,A,2,No Deposit,0,78.5,0,2,Couples,Foreign
0,33,2016,March,5,2,1,1,0.0,0,BB,Online TA,0,0,0,A,2,No Deposit,0,82.9,0,2,Solo,Foreign
0,33,2016,March,5,2,1,1,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,77.5,0,2,Solo,Foreign
0,7,2016,March,5,2,1,1,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,85.85,0,1,Solo,Foreign
0,15,2016,March,5,2,1,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,84.33,0,0,Couples,Foreign
0,14,2016,March,3,2,3,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,83.0,0,1,Couples,Foreign
0,31,2016,March,5,2,1,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,83.9,0,1,Couples,Foreign
0,48,2016,March,5,2,1,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,69.5,0,1,Couples,Foreign
0,0,2016,March,7,1,0,1,0.0,0,BB,Corporate,0,0,0,A,0,No Deposit,0,80.0,0,0,Solo,Foreign
0,49,2016,March,5,2,1,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,69.5,0,0,Couples,Foreign
0,105,2016,March,5,2,1,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,89.3,0,0,Couples,Foreign
0,38,2016,March,5,2,1,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,83.9,0,1,Couples,Foreign
0,31,2016,March,5,2,1,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,76.1,0,0,Couples,Foreign
0,30,2016,March,5,2,1,2,0.0,0,HB,Offline TA/TO,0,0,0,A,0,No Deposit,0,117.0,0,0,Couples,Foreign
0,37,2016,March,4,2,2,2,0.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,73.1,0,0,Couples,Foreign
0,42,2016,March,5,2,1,2,0.0,0,HB,Online TA,0,0,0,D,1,No Deposit,0,126.0,0,1,Couples,Foreign
0,37,2016,March,6,2,0,2,0.0,0,HB,Online TA,0,0,0,A,1,No Deposit,0,118.1,0,1,Couples,Foreign
0,35,2016,March,5,2,1,2,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,97.4,0,1,Couples,Foreign
0,30,2016,March,5,2,1,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,76.1,0,2,Couples,Foreign
0,33,2016,March,4,2,2,2,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,97.4,0,1,Couples,Foreign
0,34,2016,March,3,2,3,2,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,97.4,0,1,Couples,Foreign
0,29,2016,March,5,2,1,2,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,87.0,0,1,Couples,Foreign
0,11,2016,March,5,2,1,2,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,64.8,0,0,Couples,Foreign
0,59,2016,June,4,2,1,2,0.0,0,BB,Offline TA/TO,1,0,1,A,0,No Deposit,0,95.0,0,0,Couples,Foreign
